category,executor,text,theme
11,70,кальный далее магазин магнит самовольно захватывать придомовый территория решение общий собрание собственник придомовый территория смонтировать разгрузочный эстакада крытый контейнерный площадка блок кондиционирование фасад дом устроить реклама разгрузка фура осуществлять прямо лоджия жильцов деятельность магазин соответствовать санпин поскольку разгрузка должный осуществлять торец дом окно магазин скорее иметь отдельный вывод канализация подъезд пахнуть бытовой химия вероятно жилой часть иметь система вентиляция магазин беспредел ук лайта сити реагировать отрицать отсутствие согласование сторона просить принять мера восстановление первоначальный вид придомовый территория фасад дом,57
5,55,тротуар вдоль отдельный проезжий часть давать повод водитель тс парковать свой автомобиль тротуар препятствовать проход пешеход знак организовать парковка отсутствовать,123
5,55,ненадлежащий содержание автодорога окружный дорога улица южный промузел огромный ям дорога убираться,119
23,60,просить разъяснить двор многоквартирный дом оказаться платный парковка занимать половина двор мало место парковка предлагаться приобретение весь желающий вопрос администрация разрешить ввод дом платный парковка двор двор непонятно,5
4,54,набросать различный бытовой мусор ряд котельная дом адрес кальный просьба убрать,86
4,54,надпись забор здание кальный улица просьба закрасить фото,39
4,54,надпись стен гараж здание котельная здание кальный улица просьба закрасить,39
2,55,гореть фонарь напротив здание улица циолковский просьба восстановить освещение,53
2,55,гореть фонарь введенский улица просьба восстановить освещение,53
2,55,гореть фонарь напротив здание адрес улица циолковский просьба восстановить освещение,53
2,55,гореть фонарь пешеходный переход перекрёсток улица циолковский куйбышевский шоссе ул горький просьба восстановить освещение,53
2,55,гореть фонарь ряд здание улица циолковский просьба восстановить освещение,53
2,55,гореть фонарь улица дзержинский просьба восстановить освещение,53
2,55,гореть фонарь улица дзержинский просьба восстановить освещение,53
2,55,гореть фонарь троицкий мост просьба восстановить освещение,53
2,55,гореть фонарь перекрёсток первомайский проспект ул типанов ул вокзальный фонарь пешеходный переход просьба восстановить освещение,53
2,55,гореть фонарь первомайский проспект просьба восстановить освещение,53
2,55,гореть фонарь остановка муза училище сторона центр улица дзержинский просьба восстановить освещение,53
2,55,гореть фонарь вознесенский улица просьба восстановить освещение,53
13,62,учиться класс недавно сообщить следующий год наш школа смена интересовать отменить смена школа обращаться весь дополнительный занятие весь наш поход напрасный,27
4,51,битый плитка давно валяться дворник убирать,85
22,14,жилищный вопрос многодетный мать несовершенолетний ребёнок одиночка просить помочь приобрести дом материнский капитал мочь приобрести жильё встать очередь желобовский поселение строительство пустой дом сараевский администрация отвечать програм выделять жильё многодетный семья кредит отказать декретный отпуск старший самый младший месяц снимать квартира удобство крыша течь печный отопление обращаться помощь материнский капитал дом приобрести стоять около выше пожалуйста отказать просьба уважение,152
2,55,гореть фонарь уличный освещение окский проезд просьба исправить,53
2,55,гореть фонарь кальный улица просьба восстановить освещение,53
2,55,гореть фонарь уличный освещение возле дом кальный улица просьба восстановить освещение,53
2,55,гореть фонарь возле дом кальный улица просьба восстановить освещение,53
11,68,требовать решить вопрос ремонт крыша дзержинский подъезд квартира наступление тёплый день появиться сильный протечка комната труба отопление протечка идти нижний этаж вероятный причина износ покрытие крыша вандальный сбить сосулька порча покрытие,140
4,51,торец дом братиславский огородить территория трос стоянка повредить кора дерево,137
5,55,добрый день напротив школа освещаться пешеходный переход ходить наш ребёнок ребёнок учиться смена соответственно тёмный время сутки постоянно переходить дорога ближний фонарь стоить метр добивать земля ситуация измениться сбить нибыть вложение фото который видно видно стаять снег кромешный тьма поставить около переход нормальный фонарь,61
17,55,добрый день год мехзавод построить сквер совершенно чиститься предлагать гулять заснеженный дорожка лавочка мусорока снег видно прикладывать фото,74
9,29,добрый день хотеться узнать статус дом адрес цветной бульвар красивый здание находиться аварийный состояние никакой действие относительно совершаться данный момент здание очень опасный туда залезать ребёнок сугроб который чиститься стать выше забор дом люба момент мочь разрушиться вопрос долго находиться состояние скоро планироваться реставрация забор перешагнуть жертва,151
7,32,родственник работать бсмп год рязань сотрудник больница руководство бсмп заставлять давать согласие размещение персональный дать сайт губернатор рязанский область разъяснение цель правовой основа размещение считать указанный действие руководство бсмп незаконный просить разъяснить данный ситуация,25
5,55,пересечение касимовский шоссе улица тимуровец вдоль подъём следующий пешеходный переход отсутствовать ограждениеот проезжий часть ребёнок фактически идти вдоль кромка дорога который лететь машина ситуация авто зеркало задевать ребёнок который каждый день совершать поход школа,122
4,51,около дом отсутствовать дорожный покрытие образоваться ледяной ям заполнить вода таяние снег глубина ям сантиметр подъезд дом убираться лёд снег улица щорс улица корнилов ехать грузовой машина новостройка дорога улица корнилов убираться снег грузовой машина образоваться ледяной колея автовладелец дом который мочь проехать улица труд пробираться свой дом водитель такси отказываться ехать вызов предлагать идти остановка улица щорс вечером ледяной ям произойти дтп машина получить повреждение оформлять осаго легковой автомобиль преодолевать ледяной ям удар повредить передний бампер точнее разбить связь изложить необходимый расчистить около дом улица корнилов дорога ликвидировать образоваться ледяной ям также убрать снег лёд дорога улица щорс улица корнилов,85
7,32,прокуратура заставить стационар вернуть деньга купить пациент лекарство предложение время проверка прокуратура установить обеспечение путятинский больница лекарственный средство медицинский изделие являться недостаточный большой часть лекарственный препарат предусмотренный перечень жизненно необходимый важный лекарственный препарат год утвердить распоряжение правительство рф р больница фапах отсутствовать связь иметься случай лечение пациент условие стационар счёт собственный денежный средство гражданин случай пациент писать имя главный врач гбу ро шиловский ммц заявление оплата лекарственный средство приобрести собственный счёт приложение чековый купить лекарственный препарат денежный средство пациент возвратить понимать больница стационар самостоятельно закупать лекарство дело поликлиника категория пациент иметь право бесплатный лекарство реализовать право удаваться самый настойчивый пациент весь происходить бумага поликлиника закупать лекарство пример детский поликлиника бесплатный лекарство положить весь ребёнок год ребёнок многодетный семья год ребёнок заболеть мама вызывать врач дом врач приходить течение день выписывать назначение выписать рецепт бесплатный лекарство следующий день прийти приём приём вечерний смена подписать получить рецепт й день реально лечение ребёнок начать получать сутки назначить лечение мочь устареть ситуация родитель покупать лекарство больной ребёнок день ехать поликлиника стандартный приём выписать рецепт сразу больной ребёнок ехать спецаптека лекарство минуточка лечение орвать обходиться рубль жуткий ситуация возникнуть конец прошлое год регион диабетик имя лекарство нужный постоянно поликлиника идея народный рязань предлагать предусмотреть возможность выкуп лекарство случай рецепт врач последующий возврат затратить пациент средство аптека отовариваться бесплатный рецепт отпуск препарат случай вестись цена предусмотреть договор бесплатный лекарство неповоротливый государственный система случай реализация идея сделать очень большой шаг навстречу свой заболеть гражданин форс мажорный обстоятельство смочь быстро получать качественный лечение опасение появление осложнение отсутсивия препарат народный рязань направлять данный пост губернатор николай любимов дальнейший рассмотрение,37
22,63,добрый день семья состав человек супруг двое ребёнок год являться участник программа молодая семья доступный жильё встать очередь программа год назад время удаться поднакопить занять родственник принять решение покупка квартира оформить договор долевой участие бывший долгострой аэробус семчиный выбрать оплата рассрочка погасить сразу занять знакомый неделя внести написать заявление распоряжение маткапитал итого оставаться этап рассрочка погасить крайний строка рассрочка обратиться администрация город рязань вопрос возможный предоставление помощь молодая семья нуждаться жилой помещение сумма телефон разъяснять сказать хотеть рассчитывать помощь государство случай дду необходимый взять ипотечный кредит никто обещать прийти наш очередь супруг смочь использовать средство хватать рассчитывать полный сумма помощь молодая семья ребёнок выходить примерно лезть кредит верх безумие заключаться помощь государство выплата процент весь семья просить помощь решение данный вопрос надеяться весь государственный программа рассчитать помогать семья создавать видимость галочка заранее наш последний надежда,139
11,68,добрый вечер адрес год рязань ул бронная далее первое подъезд отключить газ ходить газовщик дом предлагать свой услуга осмотр газовый плита газовый колонка заплатить имя рубль выше некоторый жилец отказываться оплачивать услуга установка колонка газовый плита производиться менее пол год назад первое подъезд квартира проживать итог рабочий день называть газовщик окончить включить газ первое подъездить уехать пообещать включить понедельник жилец обзванивать мчс горгаз помочь мочь ответ надсмешок просить разобраться вопрос быстрый хороший приготовить помыться ждать ответ вопрос,111
11,68,добрый вечер адрес год рязань ул бронная далее первое подъезд отключить газ ходить газовщик дом предлагать свой услуга осмотр газовый плита газовый колонка заплатить имя рубль выше некоторый жилец отказываться оплачивать услуга установка колонка газовый плита производиться менее пол год назад первое подъезд квартира проживать итог рабочий день называть газовщик окончить включить газ первое подъездить уехать пообещать включить понедельник жилец обзванивать мчс горгаз помочь мочь ответ надсмешок просить разобраться вопрос быстрый хороший приготовить помыться ждать ответ вопрос,111
2,55,ориентировочно поскользнуться неочищенный тротуар ворота школа ул трудовой упасть удариться голова подойти прохожий помочь подняться суббота воскресение очищать тротуар болеть затылок шишка голов ваш халатность неисполнение обязанность очистка городской территория возникновение проблема здоровье результат падение удар голова ожидать исковый заявление суд,87
11,68,первое этаж подъезд моргать лампа напротив лифт выключатель работать,60
4,53,посыпать дорожка очистить лёд пешеходный дорожка подъезд идти гололёд очень опасный,85
25,47,уважаемый просить способствовать сменить место работа работать полный рабочий день зарплата ниже прожиточный минимум центр занятость обращение отвечать,41
2,61,уважаемый сообщать ул новослободский находиться обгорелый барачный дом который сгореть год назад соседний дом весь снести оставить дом расселить соседство сносить просить разобраться принять мера,117
4,51,добрый день дорога стоянка автомобиль двор дом керамзавод чиститься машина парковка застревать,85
2,55,добрый день улица керамзавод напротив баня чиститься пешеходный переход тротуар также дорога двор справа баня вложение фото пешеходный переход дырка нога также завалить чистить тротуар,87
2,55,добрый день уборка снег ул керамзавод сторона школа доезжать пешеходный переход остановка снегоуборочный машина снести часть забор штакетник восстановить пожалуйста,87
4,68,добрый день наш двор жить молодая семья ребёнок двор большой детский площадка меняться год думать смысл описывать состояние горка турник качели просить благоустройство двор просить лишь поставить большой безопасный детский площадка неоднократно депутат единый россия товарищ встреча жилец обещать помочь весь остаться уровень слово просить помочь хотеть лишь обустроить двор безопасный площадка,73
1,38,господин губернатор последний время государственный уровень обсуждаться вопрос активный использование опыт знание наш пенсионер полагать мочь принести определённый поддержка поэтому просить рассмотреть кандидатура возможный использование иной форма ваш интерес иметь высокий филологический инфак ргпить международный языковой центр гастингс англия свободный немецкий английский международный менеджерский коммерческий школа международный бизнес мгимо юридический специальный военный информационно аналитический минск образование располагать приличный результативный опыт руководящий коммерческий работа страна рубеж европа америка ближний восток юва включая япония ю корея брутто прибыль несколько миллион исковый позитивный результат судебный разбирательство рф германия сша трудовой деятельность слесарить сборщик рязанский радиозавод сотрудник российский аппарат сгао висмут гера берлин гдр заместитель директор втф эрэспо станкозавод хороший год руководитель совместный предприятие рсз создание легальный регистрация бизнес планирование оперативный управление греция афина сша хьюстон германия крайэнзный ю корея сеул коммерческий представитель россия мультимодальный международный транспортный логистический компания гамбург германия руководитель общественный приёмный главный федеральный инспектор рязанский область аппарат полномочный представитель президент рф цфо советник директор рзаа зил вэд заместитель директор экономический безопасность ртф мостоотряд последний краткосрочный месяц должность советник глава администрация город рязань господин вопрос внешнеэкономический деятельность международный инвестиция полагать наличие практический коммерческий опыт действующий деловой контакт среди западный бизнесмен некоторый административный позиция позволить пара год полезный уважение,95
11,68,трудовой подъезд этаж гореть лампа напротив лифт темно,60
11,53,надпись стена дом улица разин просьба закрасить фото,81
11,54,надпись стена дом касимовский шоссе просьба закрасить,81
11,53,надпись стена дом улица тимуровец просьба закрасить фото,81
11,53,надпись стена дом улица тимуровец просьба закрасить фото,81
2,55,работать уличный освещение ул зубков остановка магазин дикси зубков остановка депо зубков просьба восстановить освещение,53
2,55,гореть фонарь уличный освещение проезд яблочкова просьба починить,53
2,55,гореть фонарь пешеходный переход проезд яблочкова район остановка спецбаза просьба восстановить освещение,53
2,55,гореть фонарь пешеходный переход перекрёсток проезд яблочкова куйбышевский шоссе просьба восстановить освещение,53
2,55,гореть фонарь улица горький просьба восстановить освещение,53
2,55,гореть фонарь улица ленин просьба восстановить освещение,53
2,55,гореть фонарь возле здание улица ленин просьба восстановить освещение,53
2,55,гореть фонарь ряд остановка тц атрон просьба восстановить освещение,53
2,55,гореть фонарь уличный освещение возле здание улица есенин просьба починить,53
4,53,момент проживание дать дом наш семья проживать год вестись отвратительный уборка снег лёд территория основное очищаться площадка возле подъезд проезжий часть двор дорога вокруг дом выездной дорога комплекс братиславский лишь зима проходить трактор итог территория идти глубокий колея образоваться наледь вид высокий резкий граница глыба постоянно падать человек недавно женщина наш дом сломать нога каждый день утро ночь буксовать автомобиль создаваться аварийный ситуация автомобиль заносить стоящий машина водитель справиться одиночка мочь сосед помогать выталкивать разъехаться невозможно момент въезд наш комплекс песок реагент практически посыпать видеть зима итак каждый год,85
11,68,двор жилой дом дом прилегать территория зима чиститься проезжать часть связь оттепель образоваться огромный наледь подход дом чиститься пешеходный тропинка посыпаться песок количество сломать бампер конечность человек зашкаливать,132
27,64,просить внести данный объект финансировать е программа рязань новогодний столица недостыть сумма рязань миллион новогодний столица действительно новогодний применение идея поддержать репост весь порядок программа софинансирование местный инициатива бюджет финансировать инициатива местный житель инициатор собирать часть деньга проект воплотить жизнь активист хотеть приокск хоккейный коробка восстановить руина вынудить собирать рубль просить помощь весь рязань дорогой сосед благодаря усилие хоккейный команда приокский год отремонтировать хоккейный коробка расположить напротив жилой дом адрес заменить ограждение сетка отремонтировать борт закупить лопата скребок пожарный рукав прочий инвентарь очистка коробка снег регулярный заливка лёд полный восстановление коробка наш средство оказаться недостаточно связь решить участвовать государственный программа предоставление субсидия реализация мероприятие поддержка местный муниципальный инициатива участие население осуществление местный самоуправление территория рязанский область цель участие строительство новый хоккейный коробка место расположение старый ожидать результат мероприятие пропаганда здоровый образ жизнь среди население повышение физический активность ребёнок взрослый организация семейный досуг шаговый доступность развитие дворовый спорт повышение мотивация молодёжь житель посёлок приокский труд социальный активность устройство дворовый освещение наш заявка участие конкурс результат отбор поддержать принять выполнение год общий стоимость строительство новый хоккейный коробка согласно смета рубль стоимость строительство входить устройство новый коробка новое покрытие резиновый крошка устройство пластиковый борт лавочка урна защитный ограждение освещение информационный табло пр пр согласно программа должный собрать рубль остальной сумма предоставить бюджет город область пожертвование необходимый набрать срок год учёт средство инициативный группа недостаточно покрытие общий сумма пожертвование просить оказать любой посильный помощь сбор требовать сумма средство передать лично перечислить дебетовый карта отчёт сбор расходование денежный средство презентация проект протокол принятие решение фотография коробка команда также прочий информация расположить социальный сеть вконтакте ссылка находиться номер телефон весь лицо активно заниматься спорт коробка принимать непосредственный участие поддержка надлежащий состояние действующий коробка надеяться ваш помощь гражданский сознательность помнить будущее наш ребёнок зависеть число наш действие рад ответить ваш вопрос тело уважение капитан команда лхк приокский хоккейный коробка ряд детский центр двор многоэтажка новогодний смысл большой весь туристически информационный центр который собираться пооткрывать рпмкаха проект новогодний столица идея включить объект программа мероприятие пусть бюджетный деньга идти действительно дело рязанцев народный рязань направить материал организатор,14
4,68,добрый день отсутствовать длительный время наружное освещение около дом большой просьба помочь решение проблема,66
27,64,добрый день год фонд подарить жизнь десять организовать всемирный детский игра победитель ребёнок перенести онкологический заболевание ребята рязанский область принимать участие девять утвердить количество участник человек поскольку год проходить юбилейный игра хотеться наш участник выглядеть достойно убедительный просьба помочь экипировка команда,102
5,55,обращаться дать проблема губернатор сожаление пришлый пусьтая отписка дело весь ребёнок осень послать детский сад переход дорога светофор остановка аптека тротуар пешеходный дорожка садик отсутствовать точнее плачевный состояние заставить машина детка приходиться идти дорога утро выезжать большой количество машина наступление зима вовсе ходить стать опасный фото сделать дневный время большинство машина разъехаться обычно слева весь заставить пройти зимой невозможно понятно тротуар поставить ограждение детка идти садик нормальный маневрировать машина родитель дёргаться нервничать решать проблема отсутствие парковочный место счёт единственный тротуар правильно садик также находиться школа количество ребёнок примерно понятно очень надеяться помощь решение дать проблема нужный фото мочь сделать путь садик насколько плачевно весь выгладить зимой уважение,122
15,65,улица гагарин попасть улица вокзальный посмотреть сервис троллейбус ехать сторона кардиодиспансер подождать минута благополучно сесть оказаться троллейбус пойти следующий круг решить уйти отстойник высадить весь пассажир конечный думать обернуться проблема знать маршрут ездить часто наш улица положить интервал троллейбус время максимум минута решить зафиксировать видео засёк время посадка троллейбус чек оплата решить проверить насколько часто ходить троллейбус почему огромный простой троллейбус конечный видео,83
2,55,прочитать отказ создать городской пляж река плетёнка согласный мнение загрязнённость река плетёнка водиться рыба расти кувшинка являться показатель чистый вода любимый место отдых горожанин зимой кататься лыжа остальной время год встречаться любитель финский ходьба бег трусца территория улица ситниковский река плетёнка считаться природный охранять территория предложение сохранить навсегда благодарить матушка природа подарок,157
16,55,остановка улица чкалов сорвать валяться тротуар крыша,77
8,59,основание участок который предназначить сельскохозяйственный производство ск северный компания использовать складирование грунт мусор песок деталь башенный кран,21
23,60,иметься разрешение строительство жк парус дом почему произвести земляной работа плотность застройка основание разрешить уплотнение застройка жк парус дом дом дом жк парус отсутствовать план школа зона озеленение детский сад планировать северный компания расчёт парковочный место произвести парковать свой автомобиль жилец жк парус дом благоустройство озеленение выполнить формально жк парус дом ситуация жк парус дом стилобат ввести эксплуатация немой подъёмник мгн жк парус детский площадка стилобат стоянка согласовать выхлопной газа смущать санитарный эпидемиологический служба технический условие проектирование водоснабжение водоотведение электроснабжение соблюсти жк парус требовать проверка проектный расчёт фактический показание жк парус требовать проверка наличие работоспособность ливневый канализация жк парус осуществить вывод дождев вода метод очистка сток ливневый канализация расположить кнс элетроподстанция очистный сооружение жк парус просить предоставить расчёт проходимость сточный вод жк парус справиться канализационный сеть объём соблюдаться противопожарный норма жк парус частность предусмотреть эвакуационный выход осуществляться эвакуация человек этаж произвести расчёт ветровый нагрузка существующий здание дом жк парус защитить жилец дом жк парус строительный мусор лететь строиться жк парус дом жк парус нарушить подпор воздух работа индивидуальный автономный котлов построить жилой дом,5
4,55,въезд дом улица магистральный также октябрьский основной улица прилегать внутридворовый дорога разбитый асфальт просьба починить участок вместе внутридворовый ремонт проводиться,161
5,55,ямочный ремонт смывать каждый весна осень дорога перестать дорогой стать минный поль просьба полностью перестилать дорожный полотно дать участок снова кидать кучка асфальт лужа прошлый ваш карта уметь ставить метка нормальный дорога дом,119
4,55,дорожный полотно уничтожить весь год ремонтировать часть зимой застревать машина летом водитель стабильно оставлять запчасть машина глубокий ям дорога около дом зубков,161
4,55,данный участок ремонтировать каждый весна осень стабильно тонуть тонуть весной настолько сильно обойти лужа безопасно последствие очень сложно упасть скользкий берег очень участок подъездный дорога дом сторона остановка,161
5,55,съезжать московский шоссе ул западный попадать темнота пешеходный переход гореть фонарь уличный освещение далее улица встречаться тёмный место просьба восстановить освещение заменить лампа ул западный московский шоссе ул крупский й мервинский проезд,61
