category,executor,text,theme
Бизнес,Министерство_промышленности_и_экономического_развития_Рязанской_области,уважаемый прочитать ваш обращение повод инвестиция индустриальный парк городище необходимый предусмотреть переселение туда останки обувной фабрика рязаньвест последующий возвращение цех тула вызвать намечаться строительство дом ул новослободский также нужно развитие туризм город удаление предприятие рязанский кремль благодарить,О_реализации_промышленной_политики_в_регионе
Государственное_управление_и_местное_самоуправление,Главное_управление_контроля_и_противодействия_коррупции_Рязанской_области,производство следственный часть следственный управление умвд россия рязанский область находиться уголовный дело возбудить год факт совершение преступление предусмотренный ст число ук рф год уголовный преследование отношение ветюгов часть ст ук рф прекратить предъявить обвинение статья часть пункт б однако год решение прокуратура октябрьский район город рязань постановление прекращение отменить настоящий момент обвинение ст часть ук рф предъявить уголовный дело суд направить следствие умыслить затягиваться цель избежание ветюгов уголовный ответственность просить разобраться сложиться ситуация мочь продолжаться беззаконие потерпевший человек дело резонансный намерить затягиваться следователь просить разобраться почему долго расследоваться дело следовать назначить опытный следователь просить подключить расследование прошлый год дело суд прокуратура вернуть документ установить время место передача деньга весь дать сообщать весь город просить привлечь ответственность весь лицо спускать тормоз резонансный дело мошенница пора свобода наш помочь,Контроль_и_противодействие_коррупции
Общественный_транспорт,Управление_благоустройства_города;_Управление_транспорта,примерно троллейбус подъехать остановка цпкио открыть дверь напротив сугроб недоехать расчистить часть остановка выходить женщина сказать выйти мочь сугроб водитель выйти руль начать сразу кричать весь остановка чистить отвечать чистка дорога подключиться кондуктор крик вопрос обращаться администрация город итог водитель сказать выходить далёкий дрожать налёт нея водитель кондуктор начало лезть сугроб выйти просить провести беседа сделать выговор неуважительный общение пассажир деньга который также идти оплата труд человек просить проверить профпригодность водитель который мочь остановить троллейбус дверь открыться напротив расчистить часть остановка просить рассказать сотрудник урт возникать проблема нужно решать крик попытаться помочь человек внимание ждать ответ выполнить действие,Качество_обслуживания_на_общественном_транспорте
Права_дольщиков_и_вопросы_переселения,Администрация_Рыбновского_муниципального_района_Рязанской_области,добрый день сирота закрепить жильё адрес год рыбный дом свет вода отопление фото сделать год назад решение комиссия дом пригодный проживание туда прописать дочь обращаться администрация рыбновский район говорят весь заезжать живить именно сказать дом отвисать потолок окно некоторый время проживать самовольно циган обращаться весь орган ответ согласный обращаться суд консультация адвокат сказать напросто обмануть весь документ ответ весь орган обращаться необходимость мочь предоставить подсказать делать судебный разбирательство деньга,Переселение_из_аварийного_жилищного_фонда
Дворовая_территория,Управление_благоустройства_города,найти раздел рисунок графити стен забор тп поэтому публиковать сюда площадь ленин центр город графити щиток красиво культурно,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Городская_территория,Управление_благоустройства_города,некрасиво неприлично держать центр город,Неубранная_территория_(мусор/снег)
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом трудовой улица просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Дворовая_территория,Префектура_Советского_района,надпись стена здание просьба закрасить,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Дворовая_территория,Префектура_Советского_района,надпись строительный забор ряд дом просьба закрасить фото,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Городская_территория,Управление_благоустройства_города,гореть фонарь просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь пешеходный переход адрес улица циолковский просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь й новый проезд просьба восстановить освещение,Не_работает_уличное_освещение
Многоквартирные_дома,Префектура_Железнодорожного_района,улица чкалов дом вход подъезд расти сосулька входить выходить очень страшно,"Неубранные_сосульки,_наледь_и_снег,_свисающие_с_крыши_дома_или_карниза"
Городская_территория,Управление_благоустройства_города,гореть фонарь куйбышевский шоссе просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь здание куйбышевский шоссе остановка пешеходный переход просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь куйбышевский шоссе остановка дск просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь улица ленин остановка пешеходный переход просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь улица ленин просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь адрес ул ленин остановка памятник павлов сторона центр просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь улица ленин просьба восстановить освещение,Не_работает_уличное_освещение
Культура,Государственная_инспекция_по_охране_объектов_культурного_наследия_Рязанской_области,добрый день год биться восстановление памятник герой советский союз владимир александр молодцов открытый год народный средство ул октябрьский приокск микрорайон писать рязанский еженедельник панорама город сечас иметь непрезентабельный вид смотреть вложить файл который направляться администрация администрация город господин говорить невозможность ремонт поскольку стоить баланс станкозавод архив рязанский скульптор антонин усаченко неужели трудно сделать лишний телодвижение послать запрос руководство станкозавод весь компетенция город очередной заседание гордума печься мифический памятник московский шоссе память настоящее герой заботиться убедительный просьба летие великий победа фашистский германия отремонтировать памятник ученик лицей находиться музей герой видеть настоящее произведение искусство возлагать цвета обломок главный архитектор рязань разговор телефон говорить возможность восстановление памятник перевести баланс город год россия год культура давать сохранять поддерживать народный память произведение искусство год празднование день победа выделяться тысяча рубль неужели сума найтись средство восстановление памятник уплыть небо мочь чей нибыть карман проконтролировать пожалуйста процесс уважение,Сохранение_объектов_культурного_наследия_Рязанской_области
Дворовая_территория,Префектура_Железнодорожного_района,битый плитка давно валяться дворник убирать,Неубранная_дворовая_территория_(мусор/снег)
Дороги,Администрация_Рязанского_муниципального_района,перекрёсток трасса урал пос совхоз рязанский тюшевый давно установить знак ограничение скорость камера внимание пешеход камера дело фиксировать камера установить просьба установить камера невозможно демонтировать знак муляж поставить крайний случай,Повреждение_или_отсутствие_дорожных_знаков_или_дорожной_разметки
Дороги,Министерство_транспорта_и_автомобильных_дорог_Рязанской_области,перекрёсток трасса урал рыбный поворот горяйново войнюковый мантурово давно установить знак ограничение скорость камера внимание пешеход камера дело фиксировать камера установить просьба установить камера невозможно демонтировать знак муляж поставить крайний случай,Повреждение_или_отсутствие_дорожных_знаков_или_дорожной_разметки
Дворовая_территория,Управление_благоустройства_города,описание требоваться весь видно фото,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,год наш дом запланировать ремонт фасад подвал неоднократно обращаться управлять организация ооо горожанин повод ремонт крыша управлять организация делать капитальный текущий заплаточный ремонт крыша сожаление решать проблема залитий наш квартира квартира третье подъезд залить полностью стена кухня комната покрыть плесень комната вод течь прямо потолок кухня вод течь стена произойти затопление квартира находиться снизу четыре этаж ваш обращение народ слово сначала делаться капитальный ремонт крыша фасад правильно жить необлагородить фасад текущий крыша плесень квартира категорически проживать свой квартира пожилой мама который хронический бронхит малолетний внучка который весь болезнь также перетекать удушать кашель наш дом крыша протекать наш квартира весь квартира пять этаж капитальный ремонт крыша запланировать наш дом год просить рассмотреть возможность отложить ремонт фасад поздний срок средство заложить ремонт фасад перебросить капитальный ремонт крыша также просить посодействовать проведение капитальный ремонт крыша ближний время текущий год,Некачественный_текущий_ремонт
Городская_территория,Управление_благоустройства_города,гореть фонарь уличный освещение возле дом й проезд ломоносов просьба восстановить освещение,Не_работает_уличное_освещение
Городская_территория,Управление_благоустройства_города,гореть фонарь улица циолковский просьба починить,Не_работает_уличное_освещение
Культура,Управление_благоустройства_города,честь год день рождение надежда крупский также летний юбилей одноимённый улица предлагаться установить бюст надежда константин крупский готовый бюст лежать никто ненужный улица высоковольтный территория бывший предприятие рязанский узор достаточно установить постамент немного благоустроить площадка,Иные_вопросы/предложения_в_сфере_культуры
Многоквартирные_дома,Управление_энергетики_и_жилищно-коммунального_хозяйства,являться собственник нежилой помещение многоквартирный жилой дом адрес год рязань ул кальный некоторый время назад нежилой помещение первое этаж указанный дом начаться производство работа организация деятельность продуктовый магазин ритейлера магнит ао тандер год рязань ул татарский этаж бц флагман год краснодар ул солнечный инна кпп частность фасад дом смонтировать конструкция красный цвет рекламный вывеска магнит дом также непосредственно территория прилегать жилой дом установить разгрузочный эстакада блок кондиционирование который постоянно сильно гудеть звенеть непосредственный близость входной группа подъезд смонтировать навес ограждение блок кондиционирование образ иметь место самовольный захват придомовый территория самовольный порча фасад мкд соответствие пп плата правило благоустройство территория муниципальный образование город рязань утв решение рязанский городской дума далее правило территория город рязань запрещаться изменение фасад здание согласно плата правило основный условие фасад объект капитальный строительство являться стилевой единство архитектурный художественный образ материал цветовой решение согласно ст гражданский кодекс российский федерация плата число ст жилищный кодекс российский федерация собственник помещение многоквартирный дом принадлежать право общий долевой собственность общий имущество многоквартирный дом именно крыша ограждать несущий ненесущий конструкция данный дом механический электрический санитарный технический иной оборудование находиться дать дом предел внутри помещение обслуживающий помещение земельный участок который расположить данный дом элемент озеленение благоустройство иной предназначить обслуживание эксплуатация благоустройство данный дом расположить указанный земельный участок объект граница размер земельный участок который расположить многоквартирный дом определяться соответствие требование земельный законодательство законодательство градостроительный деятельность частью ст жилищный кодекс российский федерация установить решение собственник помещение многоквартирный дом принять общий собрание собственник объект общий имущество многоквартирный дом мочь передать пользование иной лицо случай нарушать право законный интерес гражданин юридический лицо принятие решение пользование общий имущество собственник помещение многоквартирный дом иной лицо относиться компетенция общий собрание собственник помещение многоквартирный дом плата число ст жилищный кодекс российский федерация фасадный часть дом являться общий имущество многоквартирный дом принадлежать право общий долевой собственность собственник жилой нежилой помещение дом образ фасад жилой дом придомовый территория мочь использовать третье лицо наличие соответствующий решение общий собрание собственник помещение многоквартирный дом решение приниматься собрание дать вопрос созываться сила плата правило содержание общий имущество многоквартирный дом правило изменение размер плата содержание жилой помещение случай оказание услуга выполнение работа управление содержание ремонт общий имущество многоквартирный дом ненадлежащий качество перерыв превышать установленный продолжительность утвердить постановление правительство рф управлять организация лицо оказывать услуга выполнять работа непосредственный управление многоквартирный дом нести ответственность собственник помещение надлежащий содержание общий имущество соответствие законодательство российский федерация договор соответствие плата правило норма технический эксплуатация жилищный фонд утвердить постановление госстрой россия организация обслуживание жилищный фонд должный следить недопущение крепление стен здание различный растяжка подвеска вывеска указатель др соответствующий разрешение управлять компания мера принуждение ао тандер соблюдение действующий законодательство принимать однако подтверждать факт отсутствие согласование обращение собственник игнорировать учитывать изложить просить принять мера направить восстановление соблюдение право собственник многоквартирный жилой дом,"Незаконные_перепланировки,_пристройки"
Многоквартирные_дома,Префектура_Железнодорожного_района,надпись стена дом улица островский просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Дворовая_территория,Префектура_Советского_района,надпись стен котельная ряд дом касимовский шоссе просьба закрасить фото,Надписи_и_рисунки_на_заборах_и_дворовых_сооружениях
Многоквартирные_дома,Префектура_Октябрьского_района,надпись стена дом северный переулок просьба закрасить фото,"Несанкционированные_объявления,_надписи_и_рисунки_на_фасадах"
Парковки,Префектура_Московского_района,беляков подъезд парковать машина затруднять выход подъезд особенно выходить коляска ребёнок санки нужно подождать закрыться дверь пройти задеть машина фото машина подъезд машина утром около уезжать приезжать обед выходной день бывать стоять целый день,Парковка_автотранспорта_вне_организованных_автостоянок/на_зеленой_зоне
Городская_территория,Управление_капитального_строительства,назревать градостроительный катастрофа привести высотный застройка улица есенин проект застройка ул есенин начало давать напомнить предлагать построить место барс есенин грандиозный проект оао гскб структура подконтрольный рязанский бизнесмен владелец гк инвест игорь коськин предполагать снос магазин барс апельсин вместе прилегать офисный здание автозаправка бассейн спартак место перечисленный объект вырасти шесть этажка стоящий трехуровневый стилобат также место бассейн спартак многоуровневый парковка бассейн верхний этаж крыша стилобат предполагаться организовать общедоступный зона отдых также немой планировать разместить торговый площадь парковка построить квартира парковочный место однако дело закончиться автор проект предлагать счёт вырубка дерево расширить улица есенин фирсова перекрёсток улица грибоедов вовсе стать шестиполосный протест сразу публичный слушание который провести стандартный схема нагон сотрудник застройщик игнорирование мнение местный житель проект подвергнуться жёсткий критика сторона градозащитник весь позволить отодвинуть реализация проект начать который запланировать осень год однако полностью отменить удаться видимый влияние гк инвест оказаться весьма значительный давать пункт разобрать проект почему неизбежно обернуться ухудшение качество жизнь многий тысяча рязанцев проблема коммунальный специалист понять шесть этажка воткнуть небольшой площадь центр город изношенный коммуникация вспомнить год перекапывать улица грибоедов создать критический нагрузка коммунальный инфраструктура гарантия застройщик переложить весь район водопровод канализация слышный скорее планироваться подключиться город быстренько распродать квартира весь вокруг прорвать затопить сидеть дело зато деньга стандартный тактик застройщик рязанский разлив большой проблема социальный инфраструктура безусловно иметься вокруг школа детсад поликлиника выдержать наплыв новоселов застройщик обещать пристройка школа детсад вспоминать история житель семчин весь прекрасно осознать ценность обещание поликлиника самый густонаселённый рязань никакой пристройка обещать поэтому заселение несколько тысяча житель район сметь прогнозировать медицинский коллапс проблема который говориться который самый дело признать самый серьёзный локальный пешеходный геноцид внимательно присмотреться опубликовать рендёр заметить наземный переход перекрёсток улица есенин грибоедов собираться заменить надземный ля загородный трасса планироваться расширить пока достаточно безопасный улица грибоедов фирсова есенин вплоть шесть полоса некоторый место улица который обрамлять крупный больница крупный детский досуговыя центр город ддт хотеть превратить широкий проспект надземный переход ответить вопрос полезть бабушка ковылять поликлиника надземный переход который водиться оборудовать вечно неработающий лифт выйти шестиполосный шоссе который окрылить ширина проезжий часть нестись автомобилист выбегать дорога школьник итог получить человеческий жертва понятный дело проект создаваться человек застрять х год прошлое век иметь отдалённый представление должный развиваться современный город балбес травмироваться гибнуть человек водитель получать срок четыре проблема чисто эстетический этажный монстр напрочь изуродовать район часть улица есенин являться архитектурный оазис примыкать вполне исторический рязанский улица свобода щедрин конец конец небоскрёб закрыть видовой точка кремль стать доминанта уродование город привести человеческий жертва незримо понизить туристический привлекательность рязань отразиться эстетический вкус житель особенно юный посетитель ддт который годами наблюдать считать застройка вполне приемлемый альтернатива квартал й больница улица фирсова грибоедов есенин точно предел урбанистический мечтание пустырь азс парковка полугипермаркета страшный офисный здание сайдинга явно заслуживать центр рязань бывший промзона очутиться центр город давно требовать градостроительный переосмысление грамотный этажный жилой застройка действительно мочь преобразить место проситься уютный плотный квартальный застройка дом пять семь этаж обособленный безавтомобильный зелёный дворик случай квартира площадь никак впихнуть зато подобный европейский квартал мочь стать настоящее городской эксклюзив отправной точка весь рязанский жить советский норма представление застройщик покупка квартира стать прекрасный вложение особенно фон убогий человейник который переполнить рязань цена квартира верный ячейка который скоро рухнуть ниже плинтус ссылка статья скоро рязань зелёный оазис чумаковый превратиться каменный джунгли мочь губернатор изменить,Планировка_территорий
Городская_территория,Управление_капитального_строительства,неоднократно писать приближение градостроительный катастрофа вид квартал этажный высотка улица есенин вместо супермаркет барс незаслуженно обходить стороной объект рамка проект застроить территория редакция обратиться житель улица фирсова вместо обещать парк администрация рязань сделать свой горожанин бесценный подарок высотка сказать двор отсутствие солнечный свет круглогодичный вод подвал загазованность машина лишь часть проблема который скоро столкнуться абориген микрорайон счастливый обладатель квартира новостройка активист рассказать журналист развиваться стройка ждать житель улица фирсова место официальный адрес улица фирсова большой похоже двор дом кирпичный пятиэтажка относительно новый этажка четыре сторона вдоль участок проходить транспортный артерия непосредственно улица фирсова слово житель дом последний год администрация рязань обещать имя место парк сделать клочок земля расположить зона предназначить обслуживание стоящий ряд дом разбить парк сквер отличный решение окно дом выходить именно сторона жилец основное пенсионер который возможность выбираться природа однако лакомый клочок земля центр город приглянуться застройщик конечный итог попасть рука гк мервинский директор который являться александр жиличев местный житель который давно вести борьба неприкосновенность участок рассказать застройщик пожелать осуществить точечный высотный застройка фирсова год похожий заявление комиссия обратиться строительный компания стройальянс начальник управление земельный ресурс рязань юлий суслов руководство комиссия отказать застройщик рекомендовать глава администрация город запретить строительство высотка время весь утихнуть начаться снова спустя несколько год заявитель предоставление участок строительство многоэтажный жилой дом выступить директор гк мервинский александр жиличев нынешний уголовница наталья харибутовый занимать должность главный архитектор город должность мэр оказаться против влепить высотка вместо парк власть город называть проект развитие застроить территория самый дело настоящий деградация район разрушение рассказывать житель улица фирсова местный активист михаил шестаков развитие банальный точечный застройка место который происходить превышение весь мыслить немыслимый норма мнение активист администрация рязань работать тесный контакт застройщик чиновник самый начало торопиться посвящать горожанин план застройка район год сайт администрация появиться информация состояться публичный слушание проект развитие территория граница улица есенин грибоедов фирсова лермонтов обратить внимание отсутствовать документация проект текстовый часть демонстрационный материал слово противоречить закон документация должный выложить свободный доступ день слушание заинтересовать горожанин мочь ознакомиться проект сформировать свой мнение вопрос докладчик позвонить администрация сказать приходить рассказать весь устно место вручить весь иметься материал проект листок нечитаемый символ прикрываться администрация технический возможность выложить весь материал сайт полагать материал действие администрация рязань активист подать заявление прокуратура однако надзорный орган никакой нарушение найти отметить предоставить материал вполне достаточно изучить проект слово поздний суд юрист администрация оксана алямовский заявить работать документ который непонятно информация читаться помнить публичный слушание проект докладчик рассказывать инновационный проект город существо сказать объяснять момент дать задавать вопрос слушание прислать человек житель соседний дом весь проголосовать против застройка однако мнение горожанин учесть поздний активист суд добиться проектный документация появиться вопрос особенно относительно социальный объект наш район детский сад объяснить активист полностью укомплектовать второе находиться ребёнок вместо положить перебор информация застройщик администрация город якобы должный провести расширение детский сад счёт надстройка третье этаж перенести административный помещение однако обеспечить нужный число свободный место местный житель негодовать ходить ребёнок новый жильцов район свободный участок строительство новое детский сад новый школа больница поликлиника переполнить попасть узкий специалист большой блат объяснять приходиться ждать слишком долго вопрос больница слушание никто поднимать подсчёт градозащитник согласно правило землепользование застройка плотность застройка объект фирсова превысить шесть будущее число житель число парковочный место сайт застройщик гласить проект предусмотреть наличие постоянный машиноместо подземный автопарковка проектировать количество машиноместо граница участок количество число машиноместо запроектировать предел участок землепользование единственный развитие территория который ждать жильцов чужой парковка двор слово пятачок едва развернуться весь пространство уставить машина особенно загазованный выхлоп место смотреться обещать застройщик детский площадка турник занятие спорт стоить отметить изначально проект который год проходить публичный слушание новостройка фирсова должный этажный сложно сказать этап мервинский решить пристроить пять этаж сверху видимо харибутовый дать добро перевод новый зона землепользование этаж выше публичный слушание прозвучать фраза геодезический работа провести вод найти метр земля мешать построить дом подземный парковка довольно сухой летом год оказаться весь ровно место ранний пруд рассказывать местный некоторый жилец дом помнить купаться немой время пруд пересохнуть грунтовый вода никуда делиться весь лето наблюдать застройщик выкопать котлован сливать свой непросыхать болото бочка бетоновозка соседский дом старый канализационный люк кажется незаконный действие вод подвал соседний дом подняться едва затопить электрощитовой написать жалоба водоканал выяснить никакой разрешение слив застройщик давать рассказать водоканал перекрыть имя клапан вода стать сливать прямо улица звонить администрация слив прекращаться приходить отписка нарушение обнаружить полагать администрация застройщик работать сообща поэтому следующий дождаться нарушение вызвать полиция вроде префектура оштрафовать застройщик незаконный действие голословный показать стоить вод подвал соседний новостройка весь арендатор цоколь сбежать давно вод стоить круглый год высыхать зимой говорить застройщик внушать потенциальный покупатель подземный парковка участь постичь вериться труд житель соседний дом фирсова продолжать стучаться весь инстанция судиться против застройка двор гк мервинский вовсю продавать квартира существующий дом болото обратиться роспотребнадзор рассказать активный житель район сказать единственный смочь помочь замерить уровень инсоляция солнечный свет проникать наш пятиэтажка шаг построить этажный муравейник выясниться солнце недостаточно всякий случай уточнять активист идея строить должный отвечать местный держаться соломинка редакция отправить официальный запрос имя генеральный директор гк мервинский однако ответ получить секрет застройщик готовый изуродовать рязань лишь заработать слово информация активист высотка место барс изначально проект этажный руководство регион удаться уговорить инвест падать низко случай данные проект развитие застроить территория поражать хладнокровие администрация рязань который выдавать разрешение строительство высотка район обеспечить никакой социальный инфраструктура видимо цена вопрос настолько велик язык поворачиваться сказать,Планировка_территорий
